TIME,P,label
369.4805,0.1967625000000084,0
369.6484,0.1953000000000038,0
369.7939,0.1949999999999951,0
369.9482,0.1951124999999942,0
370.1006,0.1947750000000137,0
370.2529,0.1948874999999961,0
370.4463,0.1967999999999969,0
370.5957,0.1933125000000091,0
370.7432,0.1980000000000148,0
370.8965,0.1958624999999991,0
371.0479,0.1958624999999991,0
371.2363,0.1933875000000029,0
371.3809,0.1941000000000192,0
371.5332,0.1954125000000028,0
371.6758,0.1947750000000137,0
371.8291,0.1955250000000186,0
372.0146,0.1965000000000216,0
372.1602,0.1961625000000078,0
372.3145,0.1953749999999976,0
372.4668,0.1978874999999991,0
372.6162,0.1952625000000152,0
372.8135,0.1972500000000099,0
373.0049,0.1951500000000161,0
373.1533,0.1971375000000108,0
373.3066,0.1957875000000053,0
373.4609,0.1956375000000176,0
373.6123,0.1946999999999865,0
373.8047,0.1939875000000035,0
373.9492,0.197062500000017,0
374.1006,0.1969500000000179,0
374.251,0.1949250000000013,0
374.4043,0.1967625000000084,0
374.5938,0.195187499999988,0
374.7422,0.1945875000000207,0
374.9023,0.1952625000000152,0
375.0488,0.1945124999999936,0
375.2002,0.196200000000013,0
375.3896,0.1936875000000115,0
375.5361,0.1980000000000148,0
375.6914,0.1945875000000207,0
375.8428,0.1924875000000103,0
376.001,0.1942500000000069,0
376.1855,0.1961250000000192,0
376.3281,0.1952250000000099,0
376.4824,0.1950750000000223,0
376.6387,0.1933125000000091,0
376.7842,0.1961250000000192,0
376.9785,0.1945875000000207,0
377.1221,0.1944374999999998,0
377.2744,0.1963125000000287,0
377.4287,0.1930874999999943,0
377.582,0.1954874999999967,0
377.7715,0.1960125000000201,0
377.916,0.196200000000013,0
378.0732,0.1978499999999938,0
378.2227,0.1939499999999983,0
378.376,0.1940624999999973,0
378.5488,0.1980000000000148,0
378.6953,0.1939875000000035,0
378.8457,0.1938750000000044,0
378.9824,0.1982625000000015,0
379.1484,0.1966500000000093,0
379.3379,0.1957875000000053,0
379.4873,0.195187499999988,0
379.6387,0.1967999999999969,0
379.792,0.1962750000000068,0
379.9443,0.1933875000000029,0
380.1416,0.1934624999999967,0
380.335,0.1922249999999903,0
380.4805,0.1945124999999936,0
380.6328,0.1937625000000054,0
380.7852,0.1956375000000176,0
380.9355,0.1948874999999961,0
381.1289,0.1954125000000028,0
381.3242,0.1954874999999967,0
381.4668,0.194362500000006,0
381.6191,0.196200000000013,0
381.7705,0.1978874999999991,0
381.9238,0.1951500000000161,0
382.0625,0.1935749999999958,0
382.2197,0.1953000000000038,0
382.3672,0.1966500000000093,0
382.5195,0.1953000000000038,0
382.6973,0.1942500000000069,0
382.8418,0.1948874999999961,0
382.9941,0.1993874999999922,0
383.1484,0.1979624999999929,0
383.2988,0.1975875000000071,0
383.4883,0.1953749999999976,0
383.6318,0.194362500000006,0
383.7881,0.196200000000013,0
383.9424,0.1979624999999929,0
384.0947,0.1964249999999945,0
384.2881,0.1960125000000201,0
384.4316,0.1965000000000216,0
384.582,0.1970999999999889,0
384.7354,0.2002875000000181,0
384.8867,0.1964249999999945,0
385.0742,0.1953749999999976,0
385.2197,0.197775,0
385.376,0.1978125000000052,0
385.5244,0.1957875000000053,0
385.667,0.195187499999988,0
385.8135,0.1951124999999942,0
385.9658,0.1953749999999976,0
386.1211,0.1945124999999936,0
386.2725,0.195937499999993,0
386.4668,0.195187499999988,0
386.6611,0.197775,0
386.8037,0.1939499999999983,0
386.9395,0.1945124999999936,0
387.0781,0.1954874999999967,0
387.2539,0.1981500000000025,0
387.457,0.1954125000000028,0
387.6494,0.1933125000000091,0
387.7949,0.1932375000000152,0
387.9453,0.1952625000000152,0
388.0977,0.1986000000000154,0
388.249,0.1948500000000075,0
388.4443,0.1961250000000192,0
388.585,0.1975875000000071,0
388.7383,0.197062500000017,0
388.876,0.1942500000000069,0
389.0332,0.1916624999999949,0
389.2207,0.195337500000009,0
389.3652,0.1960875000000139,0
389.5234,0.1937625000000054,0
389.668,0.1936499999999896,0
389.8223,0.1953749999999976,0
389.96,0.1948874999999961,0
390.1104,0.1936125000000177,0
390.2617,0.1944000000000112,0
390.4141,0.1988249999999969,0
390.5547,0.1942875000000121,0
390.7021,0.1978125000000052,0
390.8535,0.1944374999999998,0
391.0049,0.1960125000000201,0
391.1934,0.1927124999999918,0
391.3398,0.1970250000000117,0
391.4922,0.1950750000000223,0
391.6357,0.1966500000000093,0
391.7891,0.1980000000000148,0
391.9355,0.1967999999999969,0
392.0869,0.1944000000000112,0
392.2402,0.1975125000000133,0
392.3926,0.1970250000000117,0
392.582,0.1973625000000256,0
392.7715,0.1966875000000145,0
392.9268,0.1958250000000105,0
393.0781,0.1969500000000179,0
393.2324,0.1967999999999969,0
393.3828,0.1952625000000152,0
393.5713,0.1935749999999958,0
393.7148,0.196200000000013,0
393.8691,0.1968750000000241,0
394.0186,0.195337500000009,0
394.1709,0.1966124999999874,0
394.3643,0.1931999999999933,0
394.5645,0.1960125000000201,0
394.7451,0.1953749999999976,0
394.8955,0.193500000000002,0
395.042,0.1964249999999945,0
395.1943,0.1986750000000092,0
395.3447,0.1938000000000106,0
395.5342,0.1959749999999982,0
395.6816,0.1947750000000137,0
395.835,0.1982249999999963,0
395.9912,0.1957875000000053,0
396.1377,0.1956750000000062,0
396.3262,0.1944374999999998,0
396.4727,0.197062500000017,0
396.625,0.1957500000000001,0
396.7783,0.1964624999999997,0
396.9326,0.1957875000000053,0
397.1221,0.1957875000000053,0
397.2695,0.1949250000000013,0
397.4219,0.1962375000000016,0
397.5752,0.1972125000000046,0
397.7256,0.1960875000000139,0
397.8613,0.1963875000000225,0
397.9971,0.1952625000000152,0
398.1553,0.1938374999999825,0
398.3115,0.1939875000000035,0
398.5039,0.1965000000000216,0
398.6904,0.1980000000000148,0
398.8369,0.1953749999999976,0
398.9902,0.197775,0
399.1445,0.1975125000000133,0
399.2939,0.1957875000000053,0
399.4844,0.1985249999999883,0
399.6318,0.1942500000000069,0
399.7822,0.1946249999999927,0
399.9365,0.195937499999993,0
400.0908,0.1957875000000053,0
400.291,0.1936499999999896,0
400.4658,0.1963125000000287,0
400.6133,0.1980750000000086,0
400.7656,0.1948500000000075,0
400.918,0.1973250000000037,0
401.0596,0.1921125000000245,0
401.208,0.1961250000000192,0
401.3623,0.1967999999999969,0
401.5107,0.1962750000000068,0
401.6631,0.1944374999999998,0
401.8555,0.1957875000000053,0
401.999,0.1963875000000225,0
402.1523,0.1933500000000143,0
402.3037,0.1964249999999945,0
402.4609,0.1921499999999965,0
402.6465,0.1968375000000022,0
402.793,0.2002125000000243,0
402.9453,0.1969500000000179,0
403.0986,0.1957875000000053,0
403.2432,0.1945499999999989,0
403.3926,0.1972125000000046,0
403.5498,0.1940250000000254,0
403.6963,0.1947375000000084,0
403.8535,0.1961250000000192,0
404.0,0.1931999999999933,0
404.1533,0.1957875000000053,0
404.3047,0.1980374999999867,0
404.459,0.1962750000000068,0
404.6533,0.1977000000000062,0
404.7988,0.197775,0
404.9521,0.1952625000000152,0
405.1064,0.1968375000000022,0
405.2578,0.1956000000000124,0
405.4473,0.1965000000000216,0
405.5947,0.1951124999999942,0
405.7441,0.1954874999999967,0
405.8945,0.1954500000000247,0
406.0488,0.1955250000000186,0
406.2393,0.1973625000000256,0
406.3857,0.1964624999999997,0
406.5371,0.1977000000000062,0
406.6904,0.1983750000000006,0
406.8428,0.1941374999999912,0
407.0156,0.1964249999999945,0
407.1621,0.1968750000000241,0
407.3145,0.1968750000000241,0
407.4668,0.1957500000000001,0
407.6191,0.1949625000000232,0
407.8086,0.1954874999999967,0
407.9619,0.1934250000000081,0
408.1064,0.1987875000000249,0
408.2588,0.1939125000000097,0
408.4102,0.1958624999999991,0
408.5439,0.1985249999999883,0
408.6826,0.1933500000000143,0
408.8174,0.1940624999999973,0
409.0078,0.1965000000000216,0
409.1934,0.1978125000000052,0
409.3389,0.1982625000000015,0
409.4902,0.1975875000000071,0
409.6416,0.1942125000000183,0
409.7939,0.1971375000000108,0
409.9746,0.1983750000000006,0
410.1719,0.1935749999999958,0
410.3125,0.193500000000002,0
410.4648,0.1946249999999927,0
410.6191,0.1932375000000152,0
410.7715,0.1950750000000223,0
410.9629,0.195187499999988,0
411.1084,0.1973250000000037,0
411.2656,0.1939875000000035,0
411.4141,0.1965000000000216,0
411.5664,0.1957500000000001,0
411.7568,0.1950750000000223,0
411.9053,0.1960125000000201,0
412.0566,0.1954125000000028,0
412.208,0.1965000000000216,0
412.3623,0.1965750000000155,0
412.5518,0.1960875000000139,0
412.6982,0.1973250000000037,0
412.8506,0.1964249999999945,0
413.0039,0.1971375000000108,0
413.1553,0.1975875000000071,0
413.3506,0.1969874999999898,0
413.5479,0.1955250000000186,0
413.6914,0.1959000000000044,0
413.8418,0.1993500000000203,0
413.9932,0.1942500000000069,0
414.1445,0.1954874999999967,0
414.3379,0.195937499999993,0
414.4824,0.1983750000000006,0
414.6338,0.1989375000000126,0
414.7715,0.1967250000000031,0
414.9297,0.1988625000000188,0
415.0742,0.1936125000000177,0
415.2285,0.1970250000000117,0
415.3701,0.1992375000000046,0
415.5254,0.197062500000017,0
415.668,0.1940624999999973,0
415.8203,0.1970250000000117,0
415.9756,0.1957875000000053,0
416.1279,0.1976625000000009,0
416.3184,0.195037500000017,0
416.502,0.2004374999999891,0
416.6484,0.1945124999999936,0
416.8037,0.197062500000017,0
416.958,0.198637500000004,0
417.1084,0.1980000000000148,0
417.2979,0.1972125000000046,0
417.4424,0.1947750000000137,0
417.5967,0.1996500000000289,0
417.7471,0.1978874999999991,0
417.9023,0.1948125000000022,0
418.04,0.1949250000000013,0
418.1924,0.1953000000000038,0
418.3447,0.1986750000000092,0
418.4941,0.1972874999999985,0
418.6885,0.1993500000000203,0
418.8311,0.1987124999999978,0
418.9854,0.196200000000013,0
419.1367,0.1975500000000185,0
419.2881,0.1974375000000194,0
419.4678,0.1951500000000161,0
419.667,0.197062500000017,0
419.8604,0.1984499999999944,0
420.0068,0.1991999999999993,0
420.1611,0.1984499999999944,0
420.3125,0.1967999999999969,0
420.4648,0.195937499999993,0
420.6611,0.1975125000000133,0
420.8535,0.1988999999999907,0
420.999,0.1948125000000022,0
421.1533,0.195937499999993,0
421.3057,0.1966500000000093,0
421.458,0.1947750000000137,0
421.6543,0.1980000000000148,0
421.8359,0.1952625000000152,0
421.9785,0.1973250000000037,0
422.1309,0.1978125000000052,0
422.2832,0.1960875000000139,0
422.4375,0.1983000000000234,0
422.6328,0.1977000000000062,0
422.7725,0.196912499999996,0
422.9121,0.1956375000000176,0
423.0469,0.1955624999999905,0
423.2246,0.1982249999999963,0
423.3672,0.1989750000000179,0
423.502,0.1965000000000216,0
423.6426,0.1946249999999927,0
423.8154,0.1953000000000038,0
423.959,0.200475000000011,0
424.1104,0.1981500000000025,0
424.2627,0.1980000000000148,0
424.4082,0.1987124999999978,0
424.5518,0.1962750000000068,0
424.707,0.2000250000000147,0
424.8525,0.2016749999999956,0
425.0039,0.1970250000000117,0
425.1934,0.1942500000000069,0
425.3418,0.1941374999999912,0
425.4922,0.1965374999999936,0
425.6484,0.2000625000000033,0
425.8125,0.1991625000000108,0
425.9932,0.1927500000000137,0
426.1357,0.1973250000000037,0
427.5137,0.1967999999999969,0
427.6689,0.1967625000000084,0
427.8213,0.1999125000000157,0
427.9727,0.1999875000000095,0
428.1484,0.2008124999999916,0
428.2939,0.1983750000000006,0
428.4482,0.1947750000000137,0
428.6006,0.1987124999999978,0
428.7529,0.1959749999999982,0
428.9316,0.2022374999999909,0
429.1299,0.1979624999999929,0
429.2754,0.1978125000000052,0
429.4268,0.1972125000000046,0
429.582,0.2008875000000187,0
429.7314,0.2008124999999916,0
429.9307,0.1981500000000025,0
430.124,0.197062500000017,0
430.2686,0.195937499999993,0
430.4043,0.1975500000000185,0
430.543,0.1995750000000018,0
430.7246,0.1978125000000052,0
430.9199,0.1960125000000201,0
431.1035,0.1955624999999905,0
431.25,0.1952250000000099,0
431.4023,0.2004000000000172,0
431.5557,0.1960875000000139,0
431.7129,0.2011125000000002,0
431.8994,0.1988999999999907,0
432.0996,0.1975125000000133,0
432.2422,0.1990125000000064,0
432.3945,0.197775,0
432.5469,0.1967625000000084,0
432.7021,0.1954874999999967,0
432.8926,0.1977000000000062,0
433.0381,0.2012999999999931,0
433.1914,0.2008124999999916,0
433.3437,0.1992375000000046,0
433.4961,0.1964249999999945,0
433.6885,0.1972125000000046,0
433.8311,0.1982249999999963,0
433.9824,0.2002125000000243,0
434.1348,0.1963125000000287,0
434.3037,0.1988999999999907,0
434.4951,0.1969500000000179,0
434.6377,0.1966875000000145,0
434.7949,0.1990125000000064,0
434.9443,0.2001750000000024,0
435.0967,0.1992375000000046,0
435.2979,0.197775,0
435.4844,0.1962375000000016,0
435.6309,0.2016749999999956,0
435.79,0.197062500000017,0
435.9395,0.1992375000000046,0
436.0918,0.1977000000000062,0
436.2861,0.1995750000000018,0
436.4297,0.2014125000000088,0
436.582,0.1995375000000132,0
436.7344,0.1993874999999922,0
436.8926,0.2010000000000011,0
437.0771,0.1993500000000203,0
437.2217,0.1990500000000117,0
437.374,0.2023875000000119,0
437.5254,0.2005125000000163,0
437.6787,0.198637500000004,0
437.877,0.1980000000000148,0
438.0762,0.1979624999999929,0
438.2187,0.2034749999999974,0
438.3701,0.2007374999999978,0
438.5225,0.2006625000000039,0
438.6748,0.1992749999999932,0
438.8643,0.1988249999999969,0
439.0107,0.2001000000000086,0
439.1621,0.2012999999999931,0
439.3145,0.1990125000000064,0
439.4687,0.1986000000000154,0
439.6416,0.1978874999999991,0
439.7871,0.1995375000000132,0
439.9443,0.2036250000000183,0
440.0908,0.2002125000000243,0
440.2461,0.1982249999999963,0
440.4385,0.2004000000000172,0
440.5801,0.1983750000000006,0
440.7334,0.1967625000000084,0
440.8877,0.2048625000000081,0
441.0449,0.2026875000000205,0
441.2305,0.2039250000000103,0
441.377,0.1986000000000154,0
441.5303,0.1976250000000123,0
441.6807,0.202200000000019,0
441.835,0.2002125000000243,0
442.0244,0.1978125000000052,0
442.2119,0.2000250000000147,0
442.3574,0.1969500000000179,0
442.5107,0.2023875000000119,0
442.6611,0.2022374999999909,0
442.8135,0.2017500000000227,0
442.9492,0.2002125000000243,0
443.0908,0.2008875000000187,0
443.2373,0.1998749999999938,0
443.3984,0.2032874999999878,0
443.542,0.205050000000001,0
443.6963,0.2022374999999909,0
443.8486,0.1978125000000052,0
444.0,0.2007000000000258,0
444.1943,0.2002125000000243,0
444.3916,0.2080125000000154,0
444.5361,0.200362500000012,0
444.6895,0.2016000000000017,0
444.8437,0.202912500000002,0
444.9814,0.2036624999999903,0
445.1172,0.2030250000000011,0
445.2598,0.204937500000002,0
445.4043,0.2020875000000033,0
445.5674,0.2007374999999978,0
445.7109,0.2005125000000163,0
445.8652,0.2010375000000064,0
446.0146,0.2032500000000159,0
446.166,0.2051625000000168,0
446.3682,0.2051249999999949,0
446.5586,0.2008124999999916,0
446.7012,0.198637500000004,0
446.8535,0.197925000000021,0
447.0068,0.2058749999999998,0
447.1592,0.2011125000000002,0
447.3584,0.2006625000000039,0
447.5518,0.2020875000000033,0
447.6934,0.2038875000000051,0
447.833,0.2052375000000106,0
447.9668,0.2017125000000008,0
448.1426,0.2019750000000042,0
448.3291,0.2039250000000103,0
448.4785,0.2002125000000243,0
448.626,0.2031750000000221,0
448.7783,0.2047500000000091,0
448.9307,0.2036624999999903,0
449.1221,0.2034749999999974,0
449.2646,0.2029875000000125,0
449.417,0.1975875000000071,0
449.5723,0.2038125000000112,0
449.7207,0.2059500000000269,0
449.915,0.205612500000013,0
450.0605,0.2033250000000097,0
450.2148,0.2014125000000088,0
450.3682,0.2018250000000165,0
450.5127,0.2010750000000116,0
450.7002,0.2083125000000074,0
450.8965,0.204037500000026,0
451.0937,0.2018624999999885,0
451.2373,0.2017874999999946,0
451.3887,0.203212499999994,0
451.5264,0.1998749999999938,0
451.6963,0.2078999999999997,0
451.8877,0.2079749999999935,0
452.083,0.2051249999999949,0
452.2285,0.202200000000019,0
452.3818,0.2030250000000011,0
452.5195,0.2055749999999911,0
452.6826,0.2057250000000121,0
452.877,0.2046000000000214,0
453.0234,0.2039624999999989,0
453.1777,0.2021624999999971,0
453.3301,0.2039624999999989,0
453.4814,0.2032500000000159,0
453.6611,0.2087625000000037,0
453.8574,0.2069625000000019,0
454.001,0.205762499999984,0
454.1553,0.205762499999984,0
454.3066,0.204037500000026,0
454.46,0.2066625000000099,0
454.6592,0.2046750000000152,0
454.8564,0.2055749999999911,0
455.0527,0.2042250000000189,0
455.1982,0.2022374999999909,0
455.3506,0.2052375000000106,0
455.4912,0.2068124999999976,0
455.6602,0.210075000000004,0
455.8389,0.2072625000000105,0
456.0371,0.2072625000000105,0
456.2363,0.2038500000000165,0
456.3789,0.2082000000000083,0
456.5313,0.2096250000000077,0
456.6885,0.2110875000000123,0
456.8359,0.2070374999999957,0
457.0293,0.2073750000000263,0
457.2266,0.2073750000000263,0
457.3701,0.2055749999999911,0
457.5234,0.2125875000000054,0
457.6807,0.2115375000000086,0
457.8271,0.206775000000009,0
458.0156,0.2088750000000194,0
458.1602,0.2027625000000144,0
458.3135,0.2060624999999927,0
458.4668,0.2125500000000002,0
458.6191,0.2104875000000117,0
458.8145,0.2085374999999889,0
459.0088,0.2086875000000099,0
459.1943,0.2058000000000059,0
459.3369,0.2051249999999949,0
459.4902,0.2068124999999976,0
459.6406,0.2114250000000095,0
459.7969,0.212775000000015,0
459.9834,0.208349999999996,0
460.1279,0.2038125000000112,0
460.2783,0.2077500000000121,0
460.4355,0.207487499999992,0
460.585,0.2135999999999971,0
460.7852,0.2105250000000169,0
460.9795,0.2059500000000269,0
461.125,0.2080125000000154,0
461.2783,0.2068124999999976,0
461.4297,0.2039624999999989,0
461.582,0.2062500000000022,0
461.7822,0.2139749999999995,0
461.9707,0.2104125000000178,0
462.1133,0.2098500000000225,0
462.2656,0.207487499999992,0
462.4014,0.2065875000000161,0
462.5625,0.2101499999999978,0
462.7051,0.2140874999999986,0
462.8594,0.211912500000011,0
463.0088,0.2102624999999969,0
463.1592,0.2090999999999843,0
463.2969,0.2071124999999896,0
463.4355,0.2111625000000061,0
463.5869,0.2074500000000201,0
463.748,0.2115000000000033,0
463.9521,0.2141250000000205,0
464.1465,0.2107125000000265,0
464.3457,0.211050000000007,0
464.4902,0.2080499999999874,0
464.6436,0.2083875000000012,0
464.7949,0.2148375000000035,0
464.9512,0.2147625000000097,0
465.1387,0.2132249999999946,0
465.2812,0.2081625000000031,0
465.417,0.208349999999996,0
465.5547,0.2061000000000146,0
465.7344,0.2068124999999976,0
465.9395,0.2134500000000094,0
466.1377,0.2175750000000198,0
466.335,0.2131124999999956,0
466.5342,0.2097749999999953,0
466.7324,0.2090625000000123,0
466.9385,0.2145374999999949,0
467.1162,0.2148000000000149,0
467.3174,0.2109750000000132,0
467.5156,0.2105625000000055,0
467.6592,0.2101125000000092,0
467.7988,0.2104499999999898,0
467.9404,0.2116500000000076,0
468.1162,0.2176500000000136,0
468.3145,0.2150249999999964,0
468.5098,0.2165250000000229,0
468.6533,0.2138250000000119,0
468.8057,0.212212500000003,0
468.9639,0.2131124999999956,0
469.1123,0.2102624999999969,0
469.3066,0.2205750000000061,0
469.5039,0.219075000000013,0
469.6875,0.212775000000015,0
469.8311,0.2135250000000033,0
469.9893,0.2144250000000125,0
470.1377,0.2142375000000196,0
470.2871,0.2170499999999964,0
470.4834,0.2222624999999922,0
470.6279,0.2197500000000074,0
470.7783,0.2185875000000114,0
470.9307,0.2167125000000158,0
471.0879,0.2165624999999948,0
471.2803,0.2148000000000149,0
471.4746,0.2212124999999953,0
471.6201,0.2210249999999858,0
471.7715,0.219187500000012,0
471.9258,0.2181375000000152,0
472.0811,0.2142000000000143,0
472.2285,0.2153625000000103,0
472.3799,0.2164125000000072,0
472.5332,0.2132999999999885,0
472.6855,0.2239500000000116,0
472.8652,0.2228624999999928,0
473.0098,0.2218124999999959,0
473.1689,0.22065,0
473.3174,0.2169000000000087,0
473.4697,0.2180625000000213,0
473.666,0.2173875000000269,0
473.8496,0.2235750000000091,0
474.0039,0.22522499999999,0
474.1562,0.2188125000000096,0
474.3057,0.2177250000000075,0
474.457,0.2212124999999953,0
474.6484,0.2184375000000238,0
474.793,0.2205750000000061,0
474.9463,0.226087499999994,0
475.0986,0.2288624999999988,0
475.2559,0.223650000000003,0
475.4424,0.2245500000000289,0
475.5859,0.2213249999999944,0
475.7363,0.2219625000000169,0
475.8867,0.2167875000000096,0
476.0381,0.2240250000000054,0
476.2363,0.2279999999999948,0
476.4287,0.2245500000000289,0
476.5762,0.2222250000000036,0
476.7285,0.2213249999999944,0
476.8818,0.2237249999999968,0
477.0322,0.2213249999999944,0
477.2275,0.2274000000000109,0
477.4229,0.229762500000008,0
477.5693,0.2269125000000094,0
477.7227,0.2270250000000251,0
477.873,0.2244750000000017,0
478.0234,0.2248875000000094,0
478.2178,0.2215124999999873,0
478.3623,0.2303625000000253,0
478.5146,0.2305500000000182,0
478.668,0.2307375000000111,0
478.8184,0.2269875000000032,0
479.0098,0.2278500000000072,0
479.1533,0.2255999999999924,0
479.3096,0.2249625000000032,0
479.459,0.2268000000000103,0
479.6104,0.233212500000024,0
479.8027,0.233362499999995,0
479.9443,0.2300999999999886,0
480.0986,0.2276249999999924,0
480.251,0.2299124999999957,0
480.4121,0.2284125000000025,0
480.5576,0.2290499999999917,0
480.707,0.2341500000000052,0
480.8604,0.2374875000000054,0
481.0107,0.235762500000014,0
481.1973,0.2323124999999981,0
481.3467,0.2338500000000132,0
481.5039,0.2303625000000253,0
481.6533,0.2295374999999933,0
481.8027,0.2293500000000004,0
481.9922,0.2361374999999999,0
482.1387,0.2391375000000195,0
482.2939,0.2380875000000226,0
482.4473,0.2335875000000098,0
482.6016,0.2362124999999937,0
482.7773,0.2313374999999951,0
482.9326,0.2356125000000264,0
483.0869,0.2315625000000098,0
483.2402,0.2410500000000204,0
483.3916,0.2421000000000173,0
483.5664,0.237787500000014,0
483.7178,0.2388375000000109,0
483.8633,0.2366625000000233,0
484.0146,0.2338500000000132,0
484.167,0.2357249999999922,0
484.3545,0.2451000000000036,0
484.5029,0.2443124999999935,0
484.6572,0.2436000000000104,0
484.8125,0.2404124999999979,0
484.9609,0.2419875000000182,0
485.1504,0.2373000000000125,0
485.2949,0.2382750000000155,0
485.4473,0.2372250000000186,0
485.5986,0.2464500000000091,0
485.7432,0.248212499999989,0
485.8926,0.2452499999999913,0
486.0381,0.2446125000000021,0
486.1885,0.2454375000000175,0
486.3398,0.2405250000000136,0
486.5264,0.2405625000000189,0
486.6748,0.2415000000000167,0
486.8262,0.2521500000000065,0
486.9668,0.2509874999999939,0
487.1172,0.2480625000000014,0
487.2656,0.249074999999993,0
487.418,0.2472375000000193,0
487.5693,0.2460000000000128,0
487.7227,0.2442374999999996,0
487.8584,0.2425874999999855,0
487.9961,0.2535750000000059,0
488.1348,0.2501625000000118,0
488.293,0.2488125000000063,0
488.4414,0.2470874999999983,0
488.5967,0.2504625000000038,0
488.748,0.250087500000018,0
488.9004,0.2512875000000025,0
489.0928,0.2490375000000211,0
489.2344,0.2599125000000091,0
489.3848,0.2571375000000042,0
489.542,0.2575500000000286,0
489.6943,0.2528999999999948,0
489.8311,0.2527874999999957,0
489.9854,0.2556749999999996,0
490.1406,0.2524875000000204,0
490.2881,0.2509874999999939,0
490.4727,0.2613375000000084,0
490.626,0.2627250000000025,0
490.7617,0.2595375000000233,0
490.8975,0.2599499999999977,0
491.0664,0.2578499999999872,0
491.2227,0.2570250000000051,0
491.3691,0.2561249999999959,0
491.5205,0.2594250000000075,0
491.6719,0.2646750000000086,0
491.8555,0.2634375000000188,0
492.0068,0.2643374999999948,0
492.1592,0.2613000000000032,0
492.3164,0.2588250000000069,0
492.4609,0.2614500000000241,0
492.6465,0.2583750000000107,0
492.7979,0.2673375000000144,0
492.9336,0.2701875000000131,0
493.0703,0.2661750000000018,0
493.2383,0.2710124999999952,0
493.3916,0.2678250000000159,0
493.541,0.2660250000000141,0
493.6904,0.2640375000000194,0
493.8301,0.2647124999999972,0
493.9658,0.265949999999987,0
494.1172,0.2768624999999969,0
494.2715,0.2717625000000168,0
494.4258,0.2702624999999903,0
494.5742,0.2714999999999967,0
494.7129,0.269512500000002,0
494.8486,0.2711249999999943,0
495.0166,0.2685000000000104,0
495.1719,0.2711249999999943,0
495.3242,0.2768624999999969,0
495.4814,0.2786624999999987,0
495.627,0.2761500000000139,0
495.7646,0.2785875000000049,0
495.9004,0.2760375000000148,0
496.0537,0.2787374999999925,0
496.208,0.2766000000000101,0
496.3574,0.2771625000000055,0
496.5156,0.2771625000000055,0
496.6631,0.2857125000000016,0
496.8164,0.2857125000000016,0
496.999,0.2850750000000124,0
497.1494,0.286387499999996,0
497.3008,0.2823750000000014,0
497.4521,0.2832750000000106,0
497.6094,0.2830125000000238,0
497.7881,0.2904750000000011,0
497.9404,0.2930624999999964,0
498.0908,0.2914875000000094,0
498.2432,0.2942625000000143,0
498.3936,0.2902874999999916,0
498.5752,0.2885625000000003,0
498.7334,0.2887874999999984,0
498.8818,0.2873625000000157,0
499.0322,0.2977500000000022,0
499.1865,0.2976750000000083,0
499.3711,0.3031874999999961,0
499.5244,0.297824999999996,0
499.6777,0.2976375000000031,0
499.832,0.2999249999999898,0
499.9854,0.2965875000000062,0
500.1533,0.2973374999999945,0
500.3057,0.304124999999994,0
500.457,0.3083249999999982,0
500.6094,0.305662500000009,0
500.7598,0.304950000000026,0
500.9473,0.3052499999999847,0
501.0967,0.3050624999999918,0
501.248,0.3025125000000017,0
501.4023,0.3012000000000181,0
501.5537,0.3130874999999977,0
501.7354,0.3140249999999955,0
501.8877,0.3142124999999884,0
502.0449,0.3126750000000233,0
502.1934,0.311962500000007,0
502.3457,0.3108749999999882,0
502.5293,0.3142875000000156,0
502.6836,0.3142124999999884,0
502.8369,0.3185999999999855,0
502.9717,0.3247125000000073,0
503.125,0.3252000000000088,0
503.2793,0.3247125000000073,0
503.4287,0.3241499999999953,0
503.585,0.3232124999999974,0
503.7344,0.3218625000000086,0
503.9043,0.3265125000000257,0
504.043,0.3265125000000257,0
504.2012,0.332812500000007,0
504.3467,0.335137499999999,0
504.499,0.335137499999999,0
504.6367,0.3351750000000042,0
504.7871,0.3337875000000101,0
504.9375,0.3299250000000031,0
505.085,0.3326249999999808,0
505.2285,0.3316125000000058,0
505.3799,0.3404250000000053,0
505.5342,0.3454500000000082,0
505.6865,0.3444375000000332,0
505.8418,0.3428625000000129,0
505.9941,0.3456750000000064,0
506.1484,0.3429374999999901,0
506.3057,0.3470625000000005,0
506.4814,0.3460500000000255,0
506.6367,0.3542250000000024,0
506.7871,0.3580124999999989,0
506.9414,0.3563625000000348,0
507.0791,0.3571125000000064,0
507.2295,0.3624000000000127,0
507.3877,0.3546749999999987,0
507.5352,0.3565874999999996,0
507.6875,0.3543749999999901,0
507.8242,0.3586874999999934,0
507.9766,0.3632250000000281,0
508.1289,0.3717374999999856,0
508.291,0.3742124999999985,0
508.4395,0.3712499999999841,0
508.5869,0.3697875000000128,0
508.7373,0.3717000000000137,0
508.8887,0.3666375000000055,0
509.042,0.3709125000000035,0
509.1953,0.3801000000000221,0
509.3457,0.3825374999999964,0
509.5049,0.385574999999988,0
509.6777,0.3838125000000081,0
509.834,0.3851249999999917,0
509.9863,0.3838125000000081,0
510.1377,0.3853125000000179,0
510.2891,0.3869999999999873,0
510.4678,0.387862500000008,0
510.623,0.3971625000000089,0
510.7754,0.40241250000001,0
510.9277,0.3993750000000184,0
511.0791,0.3988500000000117,0
511.2588,0.3988875000000169,0
511.4121,0.4020749999999962,0
